,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_name,img_orig,site,img_index,img_cat,ID,Latitude,Longitude,date,yr,mo,day,time,yr_mo,timeofday,timeofevent,foldnum,innerPhase,o_prob_dry,o_prob_poor_viz,o_prob_snow,o_prob_snow_severe,o_prob_wet,o_pred,tracker,o_prob,classifier_TF,classifier_01,o_prob_calib,calib_prob_dry,calib_prob_poor_viz,calib_prob_snow,calib_prob_snow_severe,calib_prob_wet,calib_pred,calib_prob
10,10,10,10,10,10,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-05:00:06.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-05:00:06.jpg,Skyline_5630,12,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,5:00:06,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTest,0.34909788,0.0012096544,0.3120969,0.026758801,0.3108368,dry,tracker_m1,0.34909788,False,0,0.32954545454545453,0.32954545454545453,0.0012459910974034099,0.3214719501100498,0.0275626061651902,0.32017399808190194,dry,0.32954545454545453
11,11,11,11,11,11,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-11:00:08.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-11:00:08.jpg,Skyline_5630,18,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,11:00:08,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTest,0.16370922,0.03639286,0.4567265,0.089446515,0.2537248,snow,tracker_m1,0.4567265,True,1,0.48314606741573035,0.1557480173629768,0.03462307004558683,0.48314606741573035,0.08509671826228093,0.24138612691342504,snow,0.48314606741573035
12,12,12,12,12,12,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-12:00:18.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-12:00:18.jpg,Skyline_5630,19,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,12:00:18,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTest,0.045220677,0.0038144896,0.4000097,0.013347135,0.537608,wet,tracker_m1,0.537608,False,0,0.5449515905947442,0.04450249370636785,0.0037539088461016547,0.39365684765701525,0.01313515919577104,0.5449515905947442,wet,0.5449515905947442
13,13,13,13,13,13,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-01:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-01:00:07.jpg,Skyline_5630,20,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,1:00:07,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.40536195,0.13259016,0.015755001,0.0029713416,0.44332162,wet,tracker_m1,0.44332162,True,1,0.48314606741573035,0.3763625428629139,0.1231047210430101,0.014627895487397747,0.00275877319094789,0.48314606741573035,wet,0.48314606741573035
14,14,14,14,14,14,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,Skyline_5630,21,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,2:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.1196318,0.015255687,0.032185204,0.0055992515,0.827328,wet,tracker_m1,0.827328,True,1,0.7681159420289855,0.16065555784418661,0.020487118853693632,0.043222052188038186,0.007519329085096092,0.7681159420289855,wet,0.7681159420289855
15,15,15,15,15,15,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,Skyline_5630,22,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,3:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.070771866,0.045181837,0.015478671,0.006833291,0.86173433,wet,tracker_m1,0.86173433,True,1,0.7746478873239436,0.11534743293735839,0.07363955774946161,0.025227891619134843,0.011137230370101513,0.7746478873239436,wet,0.7746478873239436
16,16,16,16,16,16,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,Skyline_5630,23,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,4:00:09,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.11072368,0.009591193,0.43188947,0.02600506,0.42179063,snow,tracker_m1,0.43188947,True,1,0.46283783783783783,0.10469189489678851,0.009068703004549827,0.46283783783783783,0.024588407902489142,0.3988131563583346,snow,0.46283783783783783
17,17,17,17,17,17,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,Skyline_5630,24,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,5:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.12861176,0.00035700778,0.5354788,0.008921961,0.32663053,snow,tracker_m1,0.5354788,True,1,0.5449515905947442,0.1259890171065951,0.0003497274222948783,0.5449515905947442,0.008740017997214054,0.3199696468791518,snow,0.5449515905947442
18,18,18,18,18,18,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,Skyline_5630,25,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,7:00:07,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.035005465,0.00016600397,0.9165644,0.0097683305,0.038495895,snow,tracker_m1,0.9165644,True,1,0.8652037617554859,0.05655379307349824,0.0002681911001256292,0.8652037617554859,0.015781425607988397,0.06219282846290188,snow,0.8652037617554859
19,19,19,19,19,19,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,Skyline_5630,26,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,8:00:00,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.0677333,0.00023800021,0.8712551,0.01454837,0.046225324,snow,tracker_m1,0.8712551,True,1,0.8333333333333334,0.08768405639849326,0.0003081028657468814,0.8333333333333334,0.01883357367182977,0.059840933730596686,snow,0.8333333333333334
20,20,20,20,20,20,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,Skyline_5630,27,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,9:00:08,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.037879013,0.00011803659,0.938494,0.0060750907,0.017433856,snow,tracker_m1,0.938494,True,1,0.8652037617554859,0.08301545814721163,0.0002586884087234421,0.8652037617554859,0.013314138827914141,0.03820795286066494,snow,0.8652037617554859
21,21,21,21,21,21,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,Skyline_5630,28,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,10:00:10,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.23320946,0.0011095313,0.4880765,0.020808635,0.25679585,snow,tracker_m1,0.4880765,True,1,0.5449515905947442,0.20729972104086258,0.0009862615735060903,0.5449515905947442,0.018496780665506148,0.22826564612538097,snow,0.5449515905947442
22,22,22,22,22,22,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,Skyline_5630,29,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,14:00:02,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.09951037,0.0012854027,0.11372316,0.038472198,0.74700886,wet,tracker_m1,0.74700886,False,0,0.6689814814814815,0.13020130454173912,0.0016818459061248966,0.14879759555319638,0.05033777251745809,0.6689814814814815,wet,0.6689814814814815
23,23,23,23,23,23,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,Skyline_5630,30,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,15:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.031658884,0.00018476776,0.89849776,0.01799992,0.051658615,snow,tracker_m1,0.89849776,True,1,0.8333333333333334,0.05198391123476782,0.000303388800277574,0.8333333333333334,0.02955588211867866,0.08482348451294257,snow,0.8333333333333334
24,24,24,24,24,24,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,Skyline_5630,31,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,16:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.08131014,0.00086610887,0.29003838,0.016560882,0.6112244,wet,tracker_m1,0.6112244,False,0,0.5869191049913941,0.0863934699212734,0.0009202560788715048,0.308170937333829,0.017596231674631948,0.5869191049913941,wet,0.5869191049913941
25,25,25,25,25,25,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,Skyline_5630,32,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,17:00:26,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.118297026,0.00046963783,0.26901215,0.02807314,0.58414805,wet,tracker_m1,0.58414805,False,0,0.5869191049913941,0.11750874542461043,0.00046650836519961607,0.26721956856698253,0.02788607265181331,0.5869191049913941,wet,0.5869191049913941
26,26,26,26,26,26,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,Skyline_5630,33,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,18:00:07,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.0164008,0.0039776224,0.77988815,0.11360128,0.08613217,snow,tracker_m1,0.77988815,True,1,0.7,0.022353360345136932,0.005421273768602043,0.7,0.15483210255041202,0.11739326333584903,snow,0.7
27,27,27,27,27,27,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,Skyline_5630,34,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,19:00:10,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.034237117,0.019339513,0.51420474,0.36336562,0.068852946,snow,tracker_m1,0.51420474,True,1,0.5449515905947442,0.03207019287500662,0.018115483030265018,0.5449515905947442,0.3403676050628434,0.06449512843714077,snow,0.5449515905947442
28,28,28,28,28,28,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,Skyline_5630,35,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,20:00:12,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.0049479324,0.00347464,0.6547686,0.3278915,0.008917362,snow,tracker_m1,0.6547686,True,1,0.5951219512195123,0.005802800718571402,0.004074963410732316,0.5951219512195123,0.3845422447189163,0.01045803993226773,snow,0.5951219512195123
29,29,29,29,29,29,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,Skyline_5630,36,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,21:00:18,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.0010250716,0.026188925,0.07105684,0.8961429,0.005586242,snow_severe,tracker_m1,0.8961429,False,0,0.8333333333333334,0.0016450035854047855,0.04202718670861335,0.11402984588348188,0.8333333333333334,0.008964630489166611,snow_severe,0.8333333333333334
