,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_name,img_orig,site,img_index,img_cat,ID,Latitude,Longitude,date,yr,mo,day,time,yr_mo,timeofday,timeofevent,foldnum,innerPhase,o_prob_dry,o_prob_poor_viz,o_prob_snow,o_prob_snow_severe,o_prob_wet,o_pred,tracker,o_prob,classifier_TF,classifier_01,o_prob_calib,calib_prob_dry,calib_prob_poor_viz,calib_prob_snow,calib_prob_snow_severe,calib_prob_wet,calib_pred,calib_prob
14,14,14,14,14,14,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,Skyline_5630,21,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,2:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.033699762,0.033842694,0.023883399,0.0015958754,0.9069783,wet,tracker_m0,0.9069783,True,1,0.8789473684210526,0.04385475153109184,0.04404075424962267,0.03108035388685912,0.002076771911373789,0.8789473684210526,wet,0.8789473684210526
15,15,15,15,15,15,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,Skyline_5630,22,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,3:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.012182922,0.24025135,0.013057833,0.0027907814,0.73171705,wet,tracker_m0,0.73171705,True,1,0.647887323943662,0.01598969403217824,0.31532218439203386,0.0171379866335252,0.0036628109986006673,0.647887323943662,wet,0.647887323943662
16,16,16,16,16,16,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,Skyline_5630,23,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,4:00:09,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.079075426,0.104625426,0.38797465,0.036159888,0.39216456,wet,tracker_m0,0.39216456,False,0,0.3076923076923077,0.09006472244452185,0.11916546555601054,0.44189239230605615,0.041185112001103814,0.3076923076923077,snow,0.44189239230605615
17,17,17,17,17,17,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,Skyline_5630,24,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,5:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.038447946,0.001191639,0.21453871,0.00114812,0.7446736,wet,tracker_m0,0.7446736,False,0,0.6666666666666666,0.0501945010272439,0.0015557066432002348,0.28008423387503145,0.001498891787857777,0.6666666666666666,wet,0.6666666666666666
18,18,18,18,18,18,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,Skyline_5630,25,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,7:00:07,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.014662736,0.001087466,0.73382026,0.002751175,0.2476784,snow,tracker_m0,0.73382026,True,1,0.6666666666666666,0.01836194590645655,0.0013618189584202209,0.6666666666666666,0.003445259229191305,0.3101643092392653,snow,0.6666666666666666
19,19,19,19,19,19,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,Skyline_5630,26,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,8:00:00,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.041558225,0.0014469993,0.6820305,0.0037651723,0.2711991,snow,tracker_m0,0.6820305,True,1,0.6211180124223602,0.04951941320335681,0.00172419674424661,0.6211180124223602,0.0044864553985530745,0.3231519222314833,snow,0.6211180124223602
20,20,20,20,20,20,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,Skyline_5630,27,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,9:00:08,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.054139856,0.0011675486,0.75710887,0.0031483164,0.18443531,snow,tracker_m0,0.75710887,True,1,0.6666666666666666,0.07429923860246067,0.0016022941030978898,0.6666666666666666,0.004320615692063164,0.25311118493571166,snow,0.6666666666666666
21,21,21,21,21,21,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,Skyline_5630,28,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,10:00:10,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.07944064,0.004322565,0.2370545,0.0063775997,0.67280465,wet,tracker_m0,0.67280465,False,0,0.6211180124223602,0.09198979063968138,0.00500539584495309,0.2745017389738344,0.007385062119170927,0.6211180124223602,wet,0.6211180124223602
22,22,22,22,22,22,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,Skyline_5630,29,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,14:00:02,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.025260907,0.008011356,0.016305156,0.012572822,0.9378497,wet,tracker_m0,0.9378497,False,0,0.8956228956228957,0.042423975903799406,0.013454527737296164,0.027383400970190437,0.02111519976581835,0.8956228956228957,wet,0.8956228956228957
23,23,23,23,23,23,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,Skyline_5630,30,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,15:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.05714107,0.0055742725,0.43709636,0.046915866,0.45327243,wet,tracker_m0,0.45327243,False,0,0.4074074074074074,0.06193463941779408,0.006041898713202701,0.4737644123120255,0.05085164214957027,0.4074074074074074,snow,0.4737644123120255
24,24,24,24,24,24,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,Skyline_5630,31,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,16:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.01739275,0.006993867,0.04723117,0.0072561116,0.9211261,wet,tracker_m0,0.9211261,False,0,0.8789473684210526,0.02669372498717513,0.01073391857497403,0.07248858649739211,0.01113640151940615,0.8789473684210526,wet,0.8789473684210526
25,25,25,25,25,25,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,Skyline_5630,32,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,17:00:26,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.04053576,0.0020222326,0.035524502,0.014333756,0.9075838,wet,tracker_m0,0.9075838,False,0,0.8789473684210526,0.053096294095409155,0.0026488477546473513,0.04653223242354284,0.01877525730534806,0.8789473684210526,wet,0.8789473684210526
26,26,26,26,26,26,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,Skyline_5630,33,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,18:00:07,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.03805941,0.053183418,0.475418,0.027758924,0.40558022,snow,tracker_m0,0.475418,True,1,0.41509433962264153,0.04243600719778956,0.059299182752729246,0.41509433962264153,0.03095102889579458,0.4522194415310451,wet,0.4522194415310451
27,27,27,27,27,27,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,Skyline_5630,34,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,19:00:10,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.031137638,0.21377496,0.33623564,0.043709204,0.37514254,wet,tracker_m0,0.37514254,False,0,0.3076923076923077,0.03449879101814763,0.23685090275482262,0.372530603548449,0.048427394986272965,0.3076923076923077,snow,0.372530603548449
28,28,28,28,28,28,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,Skyline_5630,35,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,20:00:12,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.0090900855,0.049800612,0.75257695,0.10423667,0.08429573,snow,tracker_m0,0.75257695,True,1,0.6666666666666666,0.012246344543479816,0.06709237806708811,0.6666666666666666,0.1404297214679671,0.11356488925479832,snow,0.6666666666666666
29,29,29,29,29,29,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,Skyline_5630,36,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,21:00:18,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTest,0.007109608,0.25465325,0.2536692,0.39291698,0.091650985,snow_severe,tracker_m0,0.39291698,False,0,0.3076923076923077,0.008107682078170494,0.29040245132683407,0.289280256608219,0.3076923076923077,0.10451730229446868,snow_severe,0.3076923076923077
