,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_name,img_orig,site,img_index,img_cat,ID,Latitude,Longitude,date,yr,mo,day,time,yr_mo,timeofday,timeofevent,foldnum,innerPhase,o_prob_dry,o_prob_poor_viz,o_prob_snow,o_prob_snow_severe,o_prob_wet,o_pred,tracker,o_prob,classifier_TF,classifier_01,o_prob_calib,calib_prob_dry,calib_prob_poor_viz,calib_prob_snow,calib_prob_snow_severe,calib_prob_wet,calib_pred,calib_prob
10,10,10,10,10,10,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-05:00:06.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-05:00:06.jpg,Skyline_5630,12,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,5:00:06,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTrain,0.22893585,0.0040540956,0.5342967,0.039301172,0.19341221,snow,tracker_m2,0.5342967,True,1,0.5860215053763441,0.20350835592437602,0.0036038144760475337,0.5860215053763441,0.034936061344787724,0.1719302628784446,snow,0.5860215053763441
11,11,11,11,11,11,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-11:00:08.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-11:00:08.jpg,Skyline_5630,18,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,11:00:08,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTrain,0.78379613,0.0150218345,0.09508662,0.01146789,0.0946275,dry,tracker_m2,0.78379613,False,0,0.7695652173913043,0.7695652173913043,0.016010599512680287,0.1013453977165316,0.012222727793031612,0.10085605758645216,dry,0.7695652173913043
12,12,12,12,12,12,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-12:00:18.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-01-27-12:00:18.jpg,Skyline_5630,19,snow,Skyline_5630,42.969187,-78.771281,1/27/22,2022,1,27,12:00:18,202201,night,"dawn:12:04:08.342356, sunrise:12:35:12.270144, sunset:22:21:00.439849, dusk:22:52:05.095668",4,innerTrain,0.2435073,0.003001876,0.3868348,0.0065308292,0.36012518,snow,tracker_m2,0.3868348,True,1,0.35,0.2581355706755805,0.0031822083952198926,0.35,0.0069231572216797805,0.3817590637075199,wet,0.3817590637075199
13,13,13,13,13,13,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-01:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-01:00:07.jpg,Skyline_5630,20,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,1:00:07,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.4854672,0.08818111,0.016741639,0.0029504877,0.40665957,dry,tracker_m2,0.4854672,False,0,0.5114754098360655,0.5114754098360655,0.08372379770930322,0.015895395249143286,0.002801348671371764,0.3861040485341162,dry,0.5114754098360655
14,14,14,14,14,14,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-02:00:15.jpg,Skyline_5630,21,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,2:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.25923967,0.07553193,0.060775273,0.005620335,0.5988328,wet,tracker_m2,0.5988328,True,1,0.5969696969696969,0.2604436271809529,0.07588271431288982,0.06105752465674961,0.005646436879710812,0.5969696969696969,wet,0.5969696969696969
15,15,15,15,15,15,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/wet/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-03:00:15.jpg,Skyline_5630,22,wet,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,3:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.27995238,0.13917376,0.04049987,0.020524098,0.5198499,wet,tracker_m2,0.5198499,True,1,0.5114754098360655,0.2848351368170848,0.14160114291919265,0.041206243763757776,0.020882066663899256,0.5114754098360655,wet,0.5114754098360655
16,16,16,16,16,16,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-04:00:09.jpg,Skyline_5630,23,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,4:00:09,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.20456596,0.018741826,0.47310144,0.023728164,0.27986267,snow,tracker_m2,0.47310144,True,1,0.49753694581280783,0.1950789642309843,0.017872650972221047,0.49753694581280783,0.02262774146892733,0.2668836975150595,snow,0.49753694581280783
17,17,17,17,17,17,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-05:00:15.jpg,Skyline_5630,24,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,5:00:15,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.041718,0.00085317495,0.86436635,0.012354919,0.0807075,snow,tracker_m2,0.86436635,True,1,0.8311688311688312,0.05192886582283695,0.0010619973992510578,0.8311688311688312,0.01537889953983937,0.10046140606924141,snow,0.8311688311688312
18,18,18,18,18,18,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-07:00:07.jpg,Skyline_5630,25,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,7:00:07,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.012044881,0.00024185484,0.9734244,0.005341553,0.008947338,snow,tracker_m2,0.9734244,True,1,0.9565217391304348,0.0197056679571013,0.00039567939034498243,0.9565217391304348,0.008738888312243044,0.014638025209875867,snow,0.9565217391304348
19,19,19,19,19,19,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-08:00:00.jpg,Skyline_5630,26,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,8:00:00,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.028921925,0.00043330467,0.9435914,0.011070205,0.015983233,snow,tracker_m2,0.9435914,True,1,0.9204545454545454,0.04078464827273497,0.000611030509237663,0.9204545454545454,0.01561080105256037,0.022538974710921582,snow,0.9204545454545454
20,20,20,20,20,20,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-09:00:08.jpg,Skyline_5630,27,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,9:00:08,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.04371753,0.00020007165,0.9415631,0.00377255,0.010746689,snow,tracker_m2,0.9415631,True,1,0.9204545454545454,0.059509219813623636,0.000272341731070451,0.9204545454545454,0.005135274275739865,0.01462861872502063,snow,0.9204545454545454
21,21,21,21,21,21,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-10:00:10.jpg,Skyline_5630,28,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,10:00:10,202202,night,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.20647277,0.001283517,0.66289407,0.009679865,0.11966981,snow,tracker_m2,0.66289407,True,1,0.6428571428571429,0.21874509297465344,0.0013598066490779787,0.6428571428571429,0.010255216556677636,0.12678274096244802,snow,0.6428571428571429
22,22,22,22,22,22,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-14:00:02.jpg,Skyline_5630,29,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,14:00:02,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.048719913,0.0021127765,0.7514742,0.033528116,0.16416496,snow,tracker_m2,0.7514742,True,1,0.7248908296943232,0.053931208363161676,0.0023387683316735694,0.7248908296943232,0.037114430192440095,0.18172476341840146,snow,0.7248908296943232
23,23,23,23,23,23,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-15:00:09.jpg,Skyline_5630,30,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,15:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.004002517,0.00023248667,0.98259294,0.0069290446,0.006242989,snow,tracker_m2,0.98259294,True,1,0.9565217391304348,0.009997248558822064,0.0005806913566145605,0.9565217391304348,0.017306954883980208,0.015593366070148358,snow,0.9565217391304348
24,24,24,24,24,24,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-16:00:09.jpg,Skyline_5630,31,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,16:00:09,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.0129087055,0.0015156077,0.8059548,0.007431884,0.17218901,snow,tracker_m2,0.8059548,True,1,0.7695652173913043,0.015329493516355056,0.001799831781001418,0.7695652173913043,0.008825595842457084,0.2044798614688821,snow,0.7695652173913043
25,25,25,25,25,25,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-17:00:26.jpg,Skyline_5630,32,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,17:00:26,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.018963156,0.00066375005,0.8352891,0.009430013,0.13565402,snow,tracker_m2,0.8352891,True,1,0.8062283737024222,0.022308910379894232,0.0007808584383369684,0.8062283737024222,0.011093792346497468,0.15958806513284918,snow,0.8062283737024222
26,26,26,26,26,26,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-18:00:07.jpg,Skyline_5630,33,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,18:00:07,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.010566294,0.006152236,0.9338694,0.024834605,0.024577564,snow,tracker_m2,0.9338694,True,1,0.9204545454545454,0.012709689626763351,0.007400230399665205,0.9204545454545454,0.029872358421341033,0.029563176097684996,snow,0.9204545454545454
27,27,27,27,27,27,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-19:00:10.jpg,Skyline_5630,34,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,19:00:10,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.009850236,0.012966195,0.85503846,0.105490334,0.01665478,snow,tracker_m2,0.85503846,True,1,0.8062283737024222,0.01316691436432295,0.017332049627654854,0.8062283737024222,0.1410100422001895,0.02226262010541053,snow,0.8062283737024222
28,28,28,28,28,28,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-20:00:12.jpg,Skyline_5630,35,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,20:00:12,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.0036501207,0.005172284,0.8527655,0.1339589,0.0044532204,snow,tracker_m2,0.8527655,True,1,0.8062283737024222,0.00480383132788366,0.0068071118623314044,0.8062283737024222,0.17629991262174824,0.005860770485614518,snow,0.8062283737024222
29,29,29,29,29,29,I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,/home/csutter/DRIVE/site_analysis/group_labeling_largebatch/R2B1_0818/images/Skyline_5630/snow/I_290_between_Exit_7_(Main_Street)_and_Exit_6_(Sheridan_Drive)__Unknown__Skyline_5630_2022-02-03-21:00:18.jpg,Skyline_5630,36,snow,Skyline_5630,42.969187,-78.771281,2/3/22,2022,2,3,21:00:18,202202,day,"dawn:11:57:32.641139, sunrise:12:28:03.005358, sunset:22:30:19.540315, dusk:23:00:50.912935",4,innerTrain,0.0023360024,0.036393333,0.40652868,0.55159587,0.0031462181,snow_severe,tracker_m2,0.55159587,False,0,0.5860215053763441,0.002156658400481509,0.03359927512744462,0.3753178904091277,0.5860215053763441,0.0029046706866020233,snow_severe,0.5860215053763441
